time,elastic,external,fracture,mobility,plastic,plastic_strain,stress,total_strain
10.8,761650899.24075,2706923369.2032,0,25.113633638727,1953528150.9969,0.006065229438118,323.65479199268,0.01085832
10.9,761968495.69833,2738996051.9147,0,25.101662948775,1985417477.8451,0.0061635905314091,323.72224835585,0.010959405
11,762286127.03332,2771072255.7135,0,25.089705199575,2017310333.1854,0.0062619419800407,323.7896980603,0.0110605
11.1,762603793.2261,2803151979.2469,0,25.077760375868,2049206715.6762,0.006360283785913,323.85714110724,0.011161605
11.2,762921494.25452,2835235221.1626,0,25.065828462418,2081106623.9788,0.0064586159509321,323.92457749661,0.01126272
11.3,763239230.11779,2867321980.1088,0,25.053909444005,2113010056.7502,0.006556938476989,323.99200723109,0.011363845
11.4,763557000.79825,2899412254.7346,0,25.042003305432,2144917012.6507,0.0066552513659831,324.05943031187,0.01146498
11.5,763874806.28614,2931506043.6891,0,25.030110031518,2176827490.3412,0.0067535546198134,324.12684673979,0.011566125
11.6,764192646.56255,2963603345.6224,0,25.018229607103,2208741488.4834,0.0068518482403783,324.19425651591,0.01166728
11.7,764510521.61879,2995704159.1848,0,25.006362017048,2240659005.7373,0.00695013222957,324.26165964221,0.011768445
11.8,764828431.43432,3027808483.0273,0,24.99450724623,2272580040.7655,0.0070484065892858,324.32905611989,0.01186962
11.9,765146375.99528,3059916315.8013,0,24.982665279547,2304504592.2306,0.0071466713214211,324.39644595002,0.011970805
12,765464355.30225,3092027656.159,0,24.970836101918,2336432658.7936,0.0072449264278638,324.46382913539,0.012072
12.1,765782369.33175,3124142502.7528,0,24.959019698276,2368364239.1239,0.0073431719105266,324.53120567336,0.012173205
12.2,766100418.0673,3156260854.2357,0,24.947216053579,2400299331.8799,0.0074414077712847,324.59857556908,0.01227442
12.3,766418501.50571,3188382709.2615,0,24.935425152802,2432237935.7271,0.0075396340120342,324.66593882312,0.012375645
12.4,766736619.62603,3220508066.4841,0,24.923646980938,2464180049.3332,0.0076378506346748,324.73329543531,0.01247688
12.5,767054772.41651,3252636924.5583,0,24.911881523001,2496125671.3613,0.0077360576410909,324.80064540842,0.012578125
12.6,767372959.86018,3284769282.1392,0,24.900128764023,2528074800.4786,0.0078342550331763,324.86798874325,0.01267938
12.7,767691181.95022,3316905137.8825,0,24.888388689056,2560027435.3507,0.0079324428128189,324.93532544162,0.012780645
12.8,768009438.67434,3349044490.4445,0,24.876661283168,2591983574.6467,0.008030620981914,325.00265550386,0.01288192
12.9,768327730.00866,3381187338.4819,0,24.864946531451,2623943217.0341,0.0081287895423508,325.0699789313,0.012983205
13,768646055.95192,3413333680.652,0,24.853244419012,2655906361.1796,0.0082269484960133,325.1372957262,0.0130845
13.1,768964416.48741,3445483515.6126,0,24.841554930979,2687873005.752,0.0083250978447902,325.20460588985,0.013185805
13.2,769282811.59769,3477636842.0221,0,24.829878052499,2719843149.4221,0.0084232375905737,325.27190942266,0.01328712
13.3,769601241.27029,3509793658.5393,0,24.818213768736,2751816790.8589,0.0085213677352489,325.33920632634,0.013388445
13.4,769919705.49798,3541953963.8235,0,24.806562064875,2783793928.733,0.0086194882807029,325.40649660216,0.01348978
13.5,770238204.25731,3574117756.5347,0,24.794922926118,2815774561.7158,0.008717599228824,325.4737802511,0.013591125
13.6,770556737.54391,3606285035.3333,0,24.783296337689,2847758688.477,0.0088157005814924,325.54105727531,0.01369248
13.7,770875305.34304,3638455798.8803,0,24.771682284827,2879746307.6894,0.0089137923405962,325.60832767564,0.013793845
13.8,771193907.63961,3670630045.8372,0,24.760080752792,2911737418.0252,0.0090118745080195,325.67559145341,0.01389522
13.9,771512544.41828,3702807774.866,0,24.748491726863,2943732018.1576,0.0091099470856463,325.74284860994,0.013996605
14,771831215.66904,3734988984.6291,0,24.736915192336,2975730106.7598,0.0092080100753604,325.81009914649,0.014098
14.1,772149921.37602,3767173673.7897,0,24.725351134528,3007731682.5059,0.0093060634790442,325.87734306438,0.014199405
14.2,772468661.53397,3799361841.0114,0,24.713799538774,3039736744.0681,0.0094041072985734,325.94458036623,0.01430082
14.3,772787436.11189,3831553484.9582,0,24.702260390424,3071745290.1277,0.0095021415358491,326.01181104938,0.014402245
14.4,773106245.11851,3863748604.2947,0,24.690733674852,3103757319.354,0.0096001661927334,326.07903511915,0.01450368
14.5,773425088.53069,3895947197.6861,0,24.679219377449,3135772830.4249,0.009698181271113,326.1462525755,0.014605125
14.6,773743966.33213,3928149263.7981,0,24.667717483624,3167791822.0172,0.0097961867728682,326.21346341964,0.01470658
14.7,774062878.50798,3960354801.2969,0,24.656227978804,3199814292.8072,0.0098941826998765,326.28066765339,0.014808045
14.8,774381825.05853,3992563808.8491,0,24.644750848434,3231840241.4741,0.0099921690540221,326.34786527685,0.01490952
14.9,774700805.95536,4024776285.122,0,24.63328607798,3263869666.6944,0.010090145837178,326.41505629242,0.015011005
15,775019821.19227,4056992228.7834,0,24.621833652926,3295902567.1472,0.010188113051225,326.48224070106,0.0151125
15.1,775338870.75243,4089211638.5015,0,24.610393558772,3327938941.5107,0.010286070698035,326.54941850462,0.015214005
15.2,775657954.6259,4121434512.9451,0,24.598965781039,3359978788.4671,0.010384018779496,326.61658970279,0.01531552
15.3,775977072.79729,4153660850.7835,0,24.587550305265,3392022106.694,0.010481957297474,326.68375429847,0.015417045
15.4,776296225.2667,4185890650.6867,0,24.576147117007,3424068894.8722,0.010579886253845,326.75091229275,0.01551858
15.5,776615411.99832,4218123911.3248,0,24.56475620184,3456119151.6848,0.010677805650492,326.81806368586,0.015620125
15.6,776934632.99173,4250360631.3689,0,24.553377545358,3488172875.8115,0.010775715489282,326.88520848021,0.01572168
15.7,777253888.23085,4282600809.4903,0,24.542011133173,3520230065.9351,0.010873615772091,326.95234667676,0.015823245
15.8,777573177.70411,4314844444.3608,0,24.530656950915,3552290720.7384,0.010971506500793,327.01947827674,0.01592482
15.9,777892501.40357,4347091534.6531,0,24.519314984232,3584354838.9045,0.011069387677261,327.08660328146,0.016026405
16,778211859.30727,4379342079.0399,0,24.507985218792,3616422419.1163,0.011167259303364,327.15372169274,0.016128
16.1,778531251.39871,4411596076.1948,0,24.496667640279,3648493460.0605,0.011265121380981,327.22083351041,0.016229605
16.2,778850677.68008,4443853524.7918,0,24.485362234396,3680567960.4194,0.011362973911977,327.2879387372,0.01633122
16.3,779170138.12484,4476114423.5053,0,24.474068986864,3712645918.8789,0.011460816898224,327.35503737396,0.016432845
16.4,779489632.72736,4508378771.0105,0,24.462787883424,3744727334.125,0.011558650341593,327.42212942198,0.01653448
16.5,779809161.46659,4540646565.9828,0,24.451518909831,3776812204.844,0.011656474243952,327.48921488247,0.016636125
16.6,780128724.33753,4572917807.0982,0,24.440262051863,3808900529.7224,0.011754288607172,327.55629375681,0.01673778
16.7,780448321.33017,4605192493.0335,0,24.429017295313,3840992307.4476,0.01185209343312,327.62336604636,0.016839445
16.8,780767952.41817,4637470622.4657,0,24.417784625992,3873087536.7067,0.011949888723663,327.69043175273,0.01694112
16.9,781087617.60365,4669752194.0723,0,24.40656402973,3905186216.1897,0.012047674480671,327.7574908763,0.017042805
17,781407316.85622,4702037206.5316,0,24.395355492376,3937288344.5851,0.012145450706012,327.82454341849,0.0171445
17.1,781727050.17392,4734325658.5221,0,24.384158999794,3969393920.5808,0.012243217401548,327.89158938138,0.017246205
17.2,782046817.54279,4766617548.723,0,24.372974537868,4001502942.867,0.012340974569144,327.95862876624,0.01734792
17.3,782366618.94555,4798912875.814,0,24.361802092501,4033615410.1356,0.012438722210672,328.02566157328,0.017449645
17.4,782686454.37653,4831211638.4753,0,24.35064164961,4065731321.0759,0.01253646032799,328.0926878048,0.01755138
17.5,783006323.8199,4863513835.3876,0,24.339493195135,4097850674.3789,0.012634188922963,328.15970746224,0.017653125
17.6,783326227.25615,4895819465.2321,0,24.32835671503,4129973468.7383,0.012731907997457,328.2267205459,0.01775488
17.7,783646164.67846,4928128526.6906,0,24.317232195268,4162099702.8454,0.012829617553335,328.29372705752,0.017856645
17.8,783966136.07915,4960441018.4452,0,24.306119621839,4194229375.3929,0.012927317592456,328.3607269987,0.01795842
17.9,784286141.43311,4992756939.1788,0,24.295018980753,4226362485.0738,0.013025008116683,328.42772037097,0.018060205
18,784606180.73679,5025076287.5747,0,24.283930258036,4258499030.5821,0.013122689127876,328.49470717547,0.018162
18.1,784926253.96384,5057399062.3167,0,24.272853439732,4290639010.614,0.013220360627902,328.56168741243,0.018263805
18.2,785246361.12131,5089725262.089,0,24.261788511901,4322782423.8652,0.013318022618623,328.62866108261,0.01836562
18.3,785566502.17287,5122054885.5763,0,24.250735460625,4354929269.0272,0.013415675101888,328.69562818982,0.018467445
18.4,785886677.13415,5154387931.4642,0,24.239694272,4387079544.7978,0.01351331807956,328.76258873408,0.01856928
18.5,786206885.96355,5186724398.4384,0,24.228664932141,4419233249.8732,0.013610951553498,328.82954271695,0.018671125
18.6,786527128.66195,5219064285.1853,0,24.21764742718,4451390382.9513,0.013708575525562,328.89649013906,0.01877298
18.7,786847405.21687,5251407590.3918,0,24.206641743267,4483550942.7286,0.013806189997608,328.96343100226,0.018874845
18.8,787167715.61167,5283754312.7452,0,24.195647866569,4515714927.9034,0.013903794971493,329.03036530771,0.01897672
18.9,787488059.83755,5316104450.9334,0,24.184665783272,4547882337.174,0.014001390449073,329.09729305666,0.019078605
19,787808437.87919,5348458003.6449,0,24.173695479579,4580053169.2388,0.014098976432203,329.16421425084,0.0191805
19.1,788128849.72387,5380814969.5686,0,24.162736941707,4612227422.7994,0.014196552922743,329.23112889021,0.019282405
19.2,788449295.35471,5413175347.3938,0,24.151790155896,4644405096.5536,0.014294119922543,329.29803697739,0.01938432
19.3,788769774.77275,5445539135.8106,0,24.140855108401,4676586189.2026,0.014391677433458,329.3649385132,0.019486245
19.4,789090287.9441,5477906333.5093,0,24.129931785493,4708770699.4474,0.014489225457343,329.43183349896,0.01958818
19.5,789410834.87194,5510276939.1811,0,24.119020173463,4740958625.9877,0.014586763996045,329.49872193704,0.019690125
19.6,789731415.52884,5542650951.5173,0,24.108120258615,4773149967.5308,0.014684293051432,329.5656038254,0.01979208
19.7,790052029.91851,5575028369.2098,0,24.097232027278,4805344722.7739,0.014781812625341,329.63247916867,0.019894045
19.8,790372678.01335,5607409190.9512,0,24.08635546579,4837542890.4215,0.014879322719628,329.69934796721,0.01999602
19.9,790693359.81148,5639793415.4345,0,24.075490560512,4869744469.178,0.014976823336146,329.76621022162,0.020098005
20,791014075.29535,5672181041.3531,0,24.064637297819,4901949457.7464,0.015074314476743,329.83306593387,0.0202
20.1,791334824.45278,5704572067.4012,0,24.053795664106,4934157854.8317,0.01517179614327,329.8999151051,0.020302005
20.2,791655607.27274,5736966492.2732,0,24.042965645782,4966369659.1387,0.015269268337576,329.96675773648,0.02040402
20.3,791976423.7397,5769364314.6642,0,24.032147229276,4998584869.3723,0.015366731061508,330.03359382981,0.020506045
20.4,792297273.83367,5801765533.2698,0,24.021340401033,5030803484.2398,0.015464184316918,330.10042338548,0.02060808
20.5,792618157.55613,5834170146.7859,0,24.010545147516,5063025502.4474,0.015561628105652,330.16724640499,0.020710125
20.6,792939074.88485,5866578153.9091,0,23.999761455202,5095250922.7024,0.015659062429559,330.23406288952,0.02081218
20.7,793260025.80591,5898989553.3366,0,23.988989310591,5127479743.7094,0.015756487290477,330.30087284212,0.020914245
20.8,793581010.31703,5931404343.7658,0,23.978228700193,5159711964.1814,0.015853902690266,330.36767626096,0.02101632
20.9,793902028.3847,5963822523.8949,0,23.96747961054,5191947582.8241,0.015951308630764,330.43447314902,0.021118405
21,794223080.02119,5996244092.4224,0,23.956742028181,5224186598.346,0.016048705113814,330.501263508,0.0212205
21.1,794544165.19834,6028669048.0474,0,23.94601593968,5256429009.4573,0.016146092141262,330.56804733868,0.021322605
21.2,794865283.91171,6061097389.4696,0,23.935301331618,5288674814.8661,0.016243469714948,330.63482464358,0.02142472
21.3,795186436.13672,6093529115.3891,0,23.924598190594,5320924013.2871,0.016340837836726,330.70159542133,0.021526845
21.4,795507621.86824,6125964224.5064,0,23.913906503223,5353176603.4299,0.016438196508435,330.76835967416,0.02162898
21.5,795828841.09283,6158402715.5227,0,23.903226256139,5385432584.0041,0.016535545731912,330.83511740447,0.021731125
21.6,796150093.79671,6190844587.1396,0,23.89255743599,5417691953.7236,0.016632885509004,330.90186861233,0.02183328
21.7,796471379.97051,6223289838.0592,0,23.881900029443,5449954711.2994,0.016730215841548,330.96861330004,0.021935445
21.8,796792699.59301,6255738466.9841,0,23.871254023181,5482220855.4453,0.016827536731387,331.0353514684,0.02203762
21.9,797114052.66015,6288190472.6176,0,23.860619403904,5514490384.8739,0.016924848180358,331.10208311917,0.022139805
22,797435439.14923,6320645853.6633,0,23.849996158329,5546763298.3018,0.017022150190309,331.16880825206,0.022242
22.1,797756859.06648,6353104608.8252,0,23.839384273189,5579039594.4409,0.017119442763071,331.23552686998,0.022344205
22.2,798078312.37191,6385566736.8081,0,23.828783735235,5611319272.0071,0.017216725900485,331.30223897362,0.02244642
22.3,798399799.07933,6418032236.3171,0,23.818194531233,5643602329.7158,0.017313999604389,331.36894456429,0.022548645
22.4,798721319.15736,6450501106.0579,0,23.807616647968,5675888766.2834,0.017411263876621,331.43564364318,0.02265088
22.5,799042872.60512,6482973344.7367,0,23.79705007224,5708178580.4258,0.017508518719016,331.50233621172,0.022753125
22.6,799364459.4016,6515448951.0601,0,23.786494790867,5740471770.8585,0.017605764133408,331.56902227219,0.02285538
22.7,799686079.53014,6547927923.7353,0,23.77595079068,5772768336.3047,0.017703000121647,331.63570182239,0.022957645
22.8,800007732.99078,6580410261.4699,0,23.765418058532,5805068275.4757,0.01780022668555,331.70237486763,0.02305992
22.9,800329419.76237,6612895962.9722,0,23.75489658129,5837371587.0942,0.017897443826965,331.76904140656,0.023162205
23,800651139.83907,6645385026.9507,0,23.744386345836,5869678269.877,0.017994651547718,331.8357014419,0.0232645
23.1,800972893.20141,6677877452.1147,0,23.733887339072,5901988322.5437,0.018091849849643,331.90235497481,0.023366805
23.2,801294679.82943,6710373237.174,0,23.723399547912,5934301743.8162,0.018189038734581,331.96900200537,0.02346912
23.3,801616499.72636,6742872380.8385,0,23.712922959292,5966618532.413,0.018286218204357,332.03564253597,0.023571445
23.4,801938352.87671,6775374881.8191,0,23.702457560161,5998938687.055,0.018383388260803,332.1022765681,0.02367378
23.5,802260239.25729,6807880738.827,0,23.692003337484,6031262206.4658,0.018480548905758,332.16890410155,0.023776125
23.6,802582158.86923,6840389950.5737,0,23.681560278245,6063589089.3632,0.01857770014104,332.23552514017,0.02387848
23.7,802904111.68292,6872902515.7716,0,23.671128369441,6095919334.4762,0.018674841968499,332.30213968122,0.023980845
23.8,803226097.69783,6905418433.1332,0,23.66070759809,6128252940.522,0.018771974389947,332.36874772949,0.02408322
23.9,803548116.89833,6937937701.3718,0,23.650297951222,6160589906.2251,0.018869097407218,332.4353492856,0.024185605
24,803870169.26761,6970460319.2011,0,23.639899415886,6192930230.3115,0.018966211022147,332.50194434957,0.024288
24.1,804192254.80072,7002986285.3352,0,23.629511979146,6225273911.5036,0.019063315236555,332.56853292383,0.024390405
24.2,804514373.48385,7035515598.4889,0,23.619135628082,6257620948.5281,0.019160410052276,332.63511500856,0.02449282
24.3,804836525.30041,7068048257.3773,0,23.608770349794,6289971340.1067,0.019257495471126,332.70169060738,0.024595245
24.4,805158710.23014,7100584260.7161,0,23.598416131392,6322325084.9712,0.01935457149495,332.76825971785,0.02469768
24.5,805480928.27403,7133123607.2214,0,23.588072960007,6354682181.8441,0.019451638125563,332.83482234362,0.024800125
24.6,805803179.41671,7165666295.61,0,23.577740822784,6387042629.4525,0.019548695364789,332.90137848598,0.02490258
24.7,806125463.63957,7198212324.5991,0,23.567419706887,6419406426.524,0.019645743214456,332.96792814578,0.025005045
24.8,806447780.93299,7230761692.9063,0,23.557109599493,6451773571.7867,0.019742781676388,333.03447132433,0.02510752
24.9,806770131.29322,7263314399.2498,0,23.546810487796,6484144063.9671,0.019839810752404,333.10100802403,0.025210005
25,807092514.68898,7295870442.3483,0,23.536522359006,6516517901.7997,0.019936830444345,333.16753824258,0.0253125
25.1,807414931.1223,7328429820.9209,0,23.526245200352,6548895084.008,0.020033840754016,333.23406198485,0.025415005
25.2,807737380.57443,7360992533.6874,0,23.515978999074,6581275609.324,0.020130841683246,333.30057925093,0.02551752
25.3,808059863.03791,7393558579.3678,0,23.505723742432,6613659476.4778,0.020227833233856,333.36709004194,0.025620045
25.4,808382378.4916,7426127956.6828,0,23.4954794177,6646046684.2002,0.020324815407668,333.43359435934,0.02572258
