time Fx load
0.0074 21.625909596745 0.0073
0.0075 21.857770413283 0.0074
0.0076 22.042062321409 0.0075
0.0077 22.270995414948 0.0076
0.0078 22.469089057811 0.0077
0.0079 22.67501320976 0.0078
0.008 22.852617551559 0.0079
0.0081 23.038225165494 0.008
0.0082 23.209133986483 0.0081
0.0083 23.354433097023 0.0082
0.0084 23.464364342477 0.0083
0.0085 23.554059423037 0.0084
0.0086 23.593796167403 0.0085
0.0086999999999999 23.596564259788 0.0086
0.0087999999999999 23.547411084416 0.0087
0.0088999999999998 23.435404336096 0.0088
0.0089999999999997 23.267290226273 0.0089
0.0090999999999996 23.080870455135 0.009
0.0091999999999996 22.855751465107 0.0091
0.0092999999999995 22.393238690011 0.0092
0.0093999999999994 21.897721810785 0.0093
0.0094999999999993 21.434402676471 0.0094
0.0095999999999993 20.984050238312 0.0095
0.0096999999999992 20.519860521087 0.0096
0.0097999999999991 19.984511061294 0.0097
0.009899999999999 19.47976810433 0.0098
0.009999999999999 18.815068411296 0.0099
0.010099999999999 18.202874401016 0.01
0.010199999999999 17.639528205032 0.0101
0.010299999999999 17.028819657555 0.0102
0.010399999999999 16.325762372162 0.0103
0.010499999999999 15.515359542321 0.0104
0.010599999999999 14.439685875667 0.0105
0.010699999999998 4.8266729007394 0.0106
0.0108 0.18014579924941 0.0107
0.0109 0.17586121850063 0.0108
0.011 0.17152566855938 0.0109
0.0111 0.16733058074727 0.011
0.0112 0.16327338578769 0.0111
0.0113 0.1593485140822 0.0112
0.0114 0.15555087813078 0.0113
0.0115 0.1518755688246 0.0114
0.0116 0.14831753772985 0.0115
0.0117 0.14487163484345 0.0116
0.0118 0.14153284938779 0.0117
0.0119 0.13829576801431 0.0118
0.012 0.13515747030625 0.0119
0.0121 0.13211446162424 0.012
0.0122 0.12916306295837 0.0121
0.0123 0.12629968959676 0.0122
0.0124 0.12352119300313 0.0123
0.0125 0.12082497096231 0.0124
0.0126 0.11820780297644 0.0125
0.0127 0.11897977297103 0.0126
0.0128 0.11658422989473 0.0127
0.0129 0.11410105253931 0.0128
0.013 0.11167700443703 0.0129
0.0131 0.10932042315651 0.013
0.0132 0.10703016405027 0.0131
0.0133 0.10480378107027 0.0132
0.0134 0.10263911932886 0.0133
0.0135 0.10053403439798 0.0134
0.0136 0.098486399522672 0.0135
0.0137 0.096494382380542 0.0136
0.0138 0.094555802920271 0.0137
0.0139 0.092668802507614 0.0138
0.014 0.090831704417442 0.0139
0.0141 0.089042928038387 0.014
0.0142 0.087300916094542 0.0141
0.0143 0.085604144295895 0.0142
0.0144 0.083951155654971 0.0143
0.0145 0.082340481778696 0.0144
0.0146 0.080770789849642 0.0145
0.0147 0.079241006655958 0.0146
0.0148 0.077749603149702 0.0147
0.0149 0.076295305637687 0.0148
0.015 0.074876998766919 0.0149
0.0151 0.07349366740284 0.015
0.0152 0.072144265300971 0.0151
0.0153 0.070827630355908 0.0152
0.0154 0.069542764762861 0.0153
0.0155 0.068288696902543 0.0154
0.0156 0.067064649190946 0.0155
0.0157 0.065869601726804 0.0156
0.0158 0.064702692156502 0.0157
0.0159 0.063563160736751 0.0158
0.016 0.062450155080742 0.0159
0.0161 0.061362952229832 0.016
0.0162 0.06030078795369 0.0161
0.0163 0.059262897946645 0.0162
0.0164 0.0582486006584 0.0163
0.0165 0.057257216015201 0.0164
0.0166 0.056288104779537 0.0165
0.0167 0.055340652619094 0.0166
0.0168 0.054414257595874 0.0167
0.0169 0.053508333313942 0.0168
0.017 0.052622321728224 0.0169
0.0171 0.051755674511487 0.017
0.0172 0.050907868886864 0.0171
0.0173 0.050078396974986 0.0172
0.0174 0.049266764867273 0.0173
0.0175 0.048472492824 0.0174
0.0176 0.047695123912941 0.0175
0.0177 0.046934210831108 0.0176
0.0178 0.04618931968142 0.0177
0.0179 0.045460032010865 0.0178
0.018 0.044745943224128 0.0179
0.0181 0.044046660048951 0.018
0.0182 0.043361806510889 0.0181
0.0183 0.042691011428338 0.0182
0.0184 0.042033912955685 0.0183
0.0185 0.041390163930429 0.0184
0.0186 0.04075942781146 0.0185
0.0187 0.040141377965119 0.0186
0.0188 0.039535693128173 0.0187
0.0189 0.038942066172167 0.0188
0.019 0.038360200914216 0.0189
0.0191 0.037789810170698 0.019
0.0192 0.037230614859762 0.0191
0.0193 0.036682358187918 0.0192
0.0194 0.036144766586832 0.0193
0.0195 0.035617573843108 0.0194
0.0196 0.035100531399719 0.0195
0.0197 0.034593397005027 0.0196
0.0198 0.034095935272731 0.0197
0.0199 0.033607917497985 0.0198
0.02 0.033129121435768 0.0199
